BTF_ID,Station,Unit,BTF Date,BTF Time,BTF Weight,BTF Prim Sec,Region,Sub-region,Sub-sub-region,Locn along tube,Feature,Offset ID,El,Tube,Tube circuit,Tube pass,Failure mode,FM_Group,FM_Detail,Notes,Butt weld count,Notes Secondary Damage,External release,Event driven,BTF date retrospective,BTF time retrospective,Survey locn,Date of Last Inspection,Outage Code,Outage type,Outage DateTime Start,Outage dateTime Finish,LOA op derate,LOA run-down,LOA outage,LOA run-up,LOA masked,LOA $,Notes Outage LOA,Plant Failure Report,BTF Report
LD1_2008-12-28_Econ,LD,LD1,28/12/2008,,1,1,Econ,Econ B,Upper bank,Spacer bar: 2nd from header,Spacer bar,,E041,T04,,,,Erosion,Erosion: Fly-ash,Photos indicate that major piles of ash would have blocked gas flows. ,,,,,,,,,,,,,,,,,,,,,
LD1_2008-12-04_Evap,LD,LD1,4/12/2008,,1,1,Evap,WW: LHS (B),,Lower WW: Horiz to vert bend,Horizontal,,,T099,,,,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,ALS report LId1-4164-01.  Seems main issue is offline corrosion pitting as per the bottom vestibule tube failures.  Some wastage though on outside.  Not sure if should be classed as bot vestibule or ww failure: need conf from site. Sdm,,,,,,,,,,,,,,,,,,,,,
LD2_2008-10-03_SH,LD,LD2,3/10/2008,,1,1,SH,SH2,,Top bend,Adjacent wall,,E091,,,,,Erosion,Erosion: Fly-ash,Erosion at top bend.  Probably rear wall but may need to check photos at site to confirm.,,,,,,,,,,,,,,,,,,,,,
LY2_2008-10-03_Evap,LY,LY2,3/10/2008,,1,1,Evap,WW: LHS (W),,Buckstay Offset 2 L-R,Memb. term.,,,T270,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,T270 padwelded no wear to T271,,,,,,,WW_SlopingWall_Buckstay_offset_Membrane_Term,,,Maintenance,25/10/2008 21:04,26/10/2008 15:54,,,10.1,,,,,PFR208-004,..\..\Outages\Unit 2\23 - Nov 08 Maint\U2 BO Tube Leak Nov 08.doc
LD2_2008-09-30_RH,LD,LD2,30/09/2008,,1,1,RH,RH2,Lower RH2 bank,Betw. hangers: Front to Mid,Straight,,E11,T08,,,,Creep rupture,Creep: Long term,,,,,,,,,,,,,,,,,,,,,,
LD2_2008-09-10_Econ,LD,LD2,10/09/2008,,1,1,Econ,Econ A,Lower bank,"Centre bends, bottom",Bend adj wall,,E103,T01,,,,Erosion,Erosion: Fly-ash,"bend adjacent side wall.  Probably lower bank, but others may be able to confirm.  Sdm",,,,,,,,,,,,,,,,,,,,,
LD3_2008-08-31_RH,LD,LD3,31/08/2008,,1,1,RH,RH1,,,Straight,,E24,T02,,,,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,,,,,,,,,,,,,,,,,,,,,,
LD4_2008-08-30_SH,LD,LD4,30/08/2008,,1,1,SH,SH4,,,Tie,,E53,Rear hanger,,,,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Fatigue,,,,,,,,,,,,,,,,,,,,,,
LD2_2008-06-29_Evap,LD,LD2,29/06/2008,,1,1,Evap,WW: Centre,,Penetration of front wall,Sloping/centre walls,,,T067,,,,Unknown,Unknown: ?,RT report indicates centre 66-68 replaced and front 177-186.  Some photos available but may just show secondary damage.  i.e. T067 may be secondary erosion.  Suspect primary could be crack per some later failures but need more review of find insp reports.  sdm,,,,,,,,,,,,,,,,,,,,,
LD3_2008-05-23_RH,LD,LD3,23/05/2008,,1,1,RH,RH1,,,Straight,,E16,T14,,,,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,Lots of secondary damage.  Basis for assigning primary to E16 T14 not clear from photos or report.,,,,,,,,,,,,,,,,,,,,,
LD2_2008-05-07_Econ,LD,LD2,7/05/2008,,1,1,Econ,Econ B,Lower bank,Centre wall,Bend adj wall,,E103,T01,,,,Erosion,Erosion: Fly-ash,Intrados at vert tube to horiz 90° bend.  Adj. side wall (E104 not used?),,,,,,,,,,,,,,,,,,,,,
BW3_2008-04-29_SH,BW,BW3,29/04/2008,,1,1,SH,HRA,Wall: Side A,Join to partition wall,Corner,,,T056,,,,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Above HRA outlet header where T56 joins T001 of partition wall.,,,,,,,,,,,,,,,,,,,,,
LY4_2008-04-15_SH,LY,LY4,15/04/2008,8:30,1,1,SH,SH2,Upper Bank,C/R F,Support lug,,E052,T07,,,Rupture,Erosion,Erosion: Rubs/fretting,Shield welded to side of C/T Support Lug,,"52.8 & 9, 51.8 & 9",,,,,SH2_CR_F_UB,,,Forced,15/04/2008 9:52,17/04/2008 19:01,,,30.27,,,,,PFR408-001,..\..\Outages\Unit 4\14 - April 08 Forced\U4 April 08 SH2 Tube Leak.doc
BW4_2008-03-04_SH,BW,BW4,4/03/2008,,1,1,SH,SH2,Inclined,Tie row E,Tie: Solid,,Panel 2,T08,,,,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Fatigue,T08-T09 tie.  ,,,,,,,,,,,,,,,,,,,,,
LD4_2008-01-09_Evap,LD,LD4,9/01/2008,,1,1,Evap,WW: Front,,Horiz u/s hopper nose,Horizontal straight,,,?,,,,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,"Some photos on file but not sighted report.  Photos do not show sidewall, so away a bit from side and centre wall. Suspect probably driven by internal pitting but not confirmed based on info sighted. Sdm",,,,,,,,,,,,,,,,,,,,,
LD4_2008-01-08_RH,LD,LD4,8/01/2008,,1,1,RH,RH1,,,Straight,,E29,T13,,,,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,,,,,,,,,,,,,,,,,,,,,,
LD4_2008-01-08_RH_b,LD,LD4,8/01/2008,,1,1,RH,RH1,,,Straight,,E29,T12,,,,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,,,,,,,,,,,,,,,,,,,,,,
LD4_2008-01-08_RH_c,LD,LD4,8/01/2008,,1,1,RH,RH1,,,Straight,,E29,T14,,,,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,,,,,,,,,,,,,,,,,,,,,,
LD2_2007-12-07_RH,LD,LD2,7/12/2007,,1,1,RH,RH2,,Betw. hangers: Mid to Rear,Straight,,E14,T08,,,,Creep rupture,Creep: Long term,"ALS found round bar in inlet header, that they thought may have been blocking sinlet, but sunsequent failures at T08 suggest this may just be a hot circuit, without needing additional blockage to trigger failure. Sdm",,,,,,,,,,,,,,,,,,,,,
LY2_2007-12-05_SH,LY,LY2,5/12/2007,7:30,1,1,SH,SH2,Lower Bank,Bif: Outlet,Bif,,E012,T01,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Creep - cold,,,"11.1, 11.2, 11.3 + SH2 Lower T11 & T12 bends",,,,,SH2_bif_out,,,Forced,5/12/2007 7:33,8/12/2007 8:07,,,35.71,,,,,PFR207-008,..\..\Outages\Unit 2\21 - Dec 07 Forced\SH2 Bif Leak.doc
LD2_2007-11-12_Econ,LD,LD2,12/11/2007,,1,1,Econ,Econ A,Upper bank,Centre wall,Adjacent wall,,E025,T04,,,,Erosion,Erosion: Fly-ash,Photos suggest about 1m from centre wall in upper bank.,,,,,,,,,,,,,,,,,,,,,
BW2_2007-11-07_SH,BW,BW2,7/11/2007,,1,1,SH,SH2,Inclined,Tie row D,Tie: Solid,,Panel 6,T17,,,,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Fatigue,"T16-T17 tie, but had already been 'sliced': No remaining intact ties at T16-T17 in inclined section. Crack at u/s end of tie.",,,,,,,,,,,,,,,,,,,,,
LD1_2007-10-12_Evap,LD,LD1,12/10/2007,,1,1,Evap,WW: Rear,,Hopper,?,,,T280,,,,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Fatigue,"Given as fatigue in ALS BTF database, but have not sighted original reports.  Fatigue may be a little suspect? Sdm",,,,,,,,,,,,,,,,,,,,,
LY2_2007-09-27_SH,LY,LY2,27/09/2007,1:00,1,1,SH,SH2,Lower Bank,Bif: Outlet,Tail,,E011,T02,,,Rupture,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Creep - cold,First ever Bifurcations No 2 failure. Change from flyash to cold creep because probably secondary damage from cold creep crack! Sdm4-jan-2012,,"10.2, 10.3, 11.1, 11.3, 12.1 &12.2",,,,,SH2_bif_out,,,Forced,27/09/2007 3:54,30/09/2007 15:16,,,43.51,,,,,PFR207-007,..\..\Outages\Unit 2\19 - Sep 07 Forced\SH2 Tube Leak.doc
BW4_2007-09-21_SH,BW,BW4,21/09/2007,,1,1,SH,HRA,Wall: Partition,Just below baffle plate above SH1 top,Foreign object,,,T234,,,Rupture,Creep rupture,Creep: Short term — Starvation/Blockage,Steel piece ~23x23 square x 5mm thick in top header suspected of creating blockage although not found in T204 inlet.,,,,,,,,,,,,,,,,,,,,,
LY4_2007-07-30_SH,LY,LY4,30/07/2007,,1,1,SH,SH2,Lower Bank,Bif: Outlet,Tail,,E001,T03,,,Rupture,Erosion,Erosion: Fly-ash,Shields worn through,,Bif 2.3,,,,,SH2_Tail_outlet_bif,,,Forced,30/07/2007 1:24,1/08/2007 16:08,,,33.4,,,,,PFR407-002,..\..\Outages\Unit 4\11 - Jul 07 - Forced\SH2 & RH1 Tube Leak.doc
LY4_2007-07-30_RH,LY,LY4,30/07/2007,,1,1,RH,RH1,Upper Bank,Bif: Inlet,Tail,,Tail 70,T08,,,Rupture,Erosion,Erosion: Fly-ash,Hole / wear at first 40 deg bend,,,,,,,RH1_Tail_Bif_Inlet,,,Forced,,,,,,,,,Repaired during SH2 Outlet Bifurcation Repair,See ID 135,
LY2_2007-07-11_SH,LY,LY2,11/07/2007,,1,1,SH,SH1,Header: Outlet,,Stub,,,,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,,,,,,,,SH1_Outlet_Header_Stub,,,Forced,12/07/2007 20:00,13/07/2007 20:38,,,13.15,,,,,PFR207-005,
LY2_2007-06-07_Evap,LY,LY2,7/06/2007,17:00,1,1,Evap,WW: Front,,Inert burner: Top,Burner: High heat flux,,,T157,,,Rupture,Quality,Quality: Welding,"Likely blockage by rice paper. Failed as short-term overheating shortly after a tube replaceemnt.
Tube split at top of Inert burner",,6 m of tube,,,,,WW_SlopingWall_WaterBlower_offsets,,,Forced,7/06/2007 21:59,12/06/2007 8:09,,,55.63,,,,,PFR207-003,..\..\Outages\Unit 2\18 - June 07 Forced\U2 June 07 ww tube leak.doc
LY2_2007-05-14_Evap,LY,LY2,14/05/2007,13:30,1,1,Evap,WW: Front,Sloping,Floor 02,Memb. Term.,SB 0204,,T160,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Crack at lower membrane termination,,T159 & T157,,,,,WW_SlopingWall_WaterBlower_offsets,,,Maintenance,3/06/2007 19:29,7/06/2007 2:39,,,39.38,,,,,See ID 133,
LY2_2007-05-10_SH,LY,LY2,10/05/2007,7:00,1,1,SH,SH2,Lower Bank,Bif: Outlet,Tail,,"Tails 62, 63 & 74",,,,Rupture,Erosion,Erosion: Fly-ash,"Bifurcation Tails 62, 63 & 74 replaced",,Front w/w 148 - PW,,,,,SH2_Tail_outlet_bif,,,Forced,10/05/2007 8:15,13/05/2007 3:51,,,35.47,,,,,PFR207-002,..\..\Outages\Unit 2\16 - May 07 Forced\U2 May 07 Tube Leak PFR.doc
BW2_2007-05-06_SH,BW,BW2,6/05/2007,,1,1,SH,SH2,Inclined,Tie row B,Tie: Solid,,Panel 2,T02,,,,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Fatigue,T02-T03 solid tie,,,,,,,,,,,,,,,,,,,,,
LY2_2007-05-06_Evap,LY,LY2,6/05/2007,10:00,1,1,Evap,WW: Front,Sloping,Floor 02,Offset,SB 0204,,T157,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,"Crack at remnants of refractory keeper plate, padwelded",,None,,,,,WW_SlopingWall_WaterBlower_offsets,,,Maintenance,,,,,,,,,Repaired during SH2 Outlet Bifurcation Repair,See ID 133,
LD2_2007-05-05_Econ,LD,LD2,5/05/2007,,1,1,Econ,Econ B,Lower bank,Spacer bar: 3rd from header (Mid),Spacer bar,,E039,T19 from top,,,,Erosion,Erosion: Fly-ash,,,,,,,,,,,,,,,,,,,,,,
LY1_2007-04-24_SH,LY,LY1,24/04/2007,0:30,1,1,SH,SH2,Upper Bank,C/R F,Support lug,,E016,T07,,,Rupture,Erosion,Erosion: Rubs/fretting,SH2 Element Bypassed,,20 tubes !!,,,,,SH2_CR_F_UB,,,Forced,24/04/2007 4:46,28/04/2007 14:20,,,60.39,,,,,PFR107-003,..\..\Outages\Unit 1\09 - April 07 - Forced\U1 April 07 Tube Leak PRF.doc
LD3_2007-03-13_Evap,LD,LD3,13/03/2007,,1,1,Evap,WW: LHS (B),,Bend,Horizontal,,,T144,,,,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,,,,,,,,,,,,,,,,,,,,,,
LY3_2007-02-28_SH,LY,LY3,28/02/2007,10:15,1,1,SH,SH2,Lower Bank,C/R A,Acoustic baffle,,E114,T13,,,Rupture,Erosion,Erosion: Sootblower,Acoustic baffle No 2 between panels H1A & H2,,"114.12, 115.11&12",,,,,SH2_adj_Baffle,,,Forced,28/02/2007 14:19,2/03/2007 16:00,,,27.63,,,,,PFR307-003,..\..\Outages\Unit 3\15 - 2Feb 07 Forced\U3 SH2 Tube Leak 2Feb 07.doc
LY3_2007-02-18_SH,LY,LY3,18/02/2007,,1,1,SH,SH2,Upper Bank,C/R F,Acoustic baffle,,E034,T08,,,Rupture,Erosion,Erosion: Sootblower,Acoustic baffle No 1 between panels H10-H11A,,PW 33.6 & 34.9,,,,,SH2_adj_Baffle,,,Forced,18/02/2007 12:34,20/02/2007 15:00,,,27.94,,,,,PFR307-002,..\..\Outages\Unit 3\14 - Feb 07 Forced\U3 SH2 Tube Leak Feb 07.doc
LY3_2007-01-17_SH,LY,LY3,17/01/2007,10:15,1,1,SH,SH2,Lower Bank,C/R A,Acoustic baffle,,E115,T02,,,Rupture,Erosion,Erosion: Rubs/fretting,Acoustic baffle No 2 between panels H1A & H2,,114.2 & 115.3,,,,,SH2_adj_Baffle,,,Maintenance,20/01/2007 21:22,23/01/2007 1:38,,,29.57,,,,,PFR307-001,..\..\Outages\Unit 3\13 - Jan 07 Forced\U3 SH2 Tube Leak.doc
LY3_2006-12-31_RH,LY,LY3,31/12/2006,13:00,1,1,RH,RH1,Upper Bank,Bif: Inlet,Tail,,Tail 74,T08,,,Rupture,Erosion,Erosion: Fly-ash,,,None,,,,,RH1_Tail_Bif_Inlet,,,Forced,31/12/2006 13:18,2/01/2007 20:53,,,30.22,,,,,PFR306-003,..\..\Outages\Unit 3\12 - Dec 06 Forced\RH1 Bif Tube Leak.doc
LD3_2006-12-07_RH,LD,LD3,7/12/2006,,1,1,RH,RH1,,,Horizontal straight,,E15,T15,,,,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,PPW report 2283.  reheater tube adjacent centre wall.  Attibuted to internal corrosion. Elements sagging badly.,,,,,,,,,,,,,,,,,,,,,
LD4_2006-11-07_Evap,LD,LD4,7/11/2006,,1,1,Evap,WW: Bot vest,Rear: A-side,Bend,Horizontal,,,T097,,,,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,Hole underside of tube bend.  Bore-side pitting confirmed after sectioning.,,,,,,,,,,,,,,,,,,,,,
LD2_2006-11-06_Evap,LD,LD2,6/11/2006,,1,1,Evap,WW: RHS (A),,Sloping wall,Sloping/side walls,,,T128,,,,Corrosion - pitting/wastage,Corrosion: External,"ALS BTF database suggested fatigue, but photo and other failures probably make external corrosion more likely culprit.  Sdm",,,,,,,,,,,,,,,,,,,,,
LD2_2006-11-06_Evap_b,LD,LD2,6/11/2006,,1,1,Evap,WW: RHS (A),,Sloping wall,Sloping/side walls,,,T133,,,,Corrosion - pitting/wastage,Corrosion: External,"found on refilling boiler, 2 tubes up from where 14 tubes had just been replaced.  Severe external corrosion.",,,,,,,,,,,,,,,,,,,,,
LD2_2006-10-14_Evap,LD,LD2,14/10/2006,,1,1,Evap,WW: Rear,,Centre wall penetration,Sloping/centre walls,,,T188,,,,Corrosion - pitting/wastage,Corrosion: External,Suggested as external corrosion of sloping wall tube in report.  But would not be surprised if initial failure was on a centre wall tube.  Could still be external corrosion if wet ash sits at location during outage.,,,,,,,,,,,,,,,,,,,,,
LD2_2006-10-09_Evap,LD,LD2,9/10/2006,,1,1,Evap,WW: Centre,,Centre wall penetration,Sloping/centre walls,,,T114,,,,Corrosion - pitting/wastage,Corrosion: External,"Not sure how this BTF links with the one on 14-Oct, but seems likely similar mechanism.",,,,,,,,,,,,,,,,,,,,,
LY2_2006-09-17_Evap,LY,LY2,17/09/2006,,1,1,Evap,Hopper,Heat Shield Scallop Plate,,Hopper?,,,?,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Crack at SW corner of Heat Shield scallop plate,,None,,,,,WW_AshHopper_heat_shield_dipper_plate_scallop_plates,,,Maintenance,27/09/2006 0:58,28/09/2006 10:48,,,15.07,,,,,,..\..\Outages\Unit 2\15 - Sep 06 Maint\U2 Sep 06 WW Tube Leak.doc
LD2_2006-07-20_Evap,LD,LD2,20/07/2006,,1,1,Evap,WW: LHS (B),,Sloping wall,Sloping/side walls,,,?,,,,Corrosion - pitting/wastage,Corrosion: External,Side wall tubes 47-52 replaced.  Pjotos sighted but not report. Sdm,,,,,,,,,,,,,,,,,,,,,
LD2_2006-07-14_Evap,LD,LD2,14/07/2006,,1,1,Evap,WW: Front,,SH5,Attachment: Seal box,,,T371,,,,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Fatigue,,,,,,,,,,,,,,,,,,,,,,
LD2_2006-06-05_Evap,LD,LD2,5/06/2006,,1,1,Evap,WW: LHS (B),,Sloping wall,Sloping/side walls,,,T030,,,,Corrosion - pitting/wastage,Corrosion: External,,,,,,,,,,,,,,,,,,,,,,
LD4_2006-05-30_Evap,LD,LD4,30/05/2006,,1,1,Evap,WW: Rear,,SH2,Bend: Rub with,,,T364,,,,Erosion,Erosion: Rub/fretting,"ALS database suggests external corrrosion, but may be more likely to be rub on SH2 tube bend. Corrosion probably only if ash had bridged and stayed wet offline. Sdm",,,,,,,,,,,,,,,,,,,,,
LD2_2006-04-21_Evap,LD,LD2,21/04/2006,,1,1,Evap,WW: LHS (B),,Sloping wall,Sloping/side walls,,,T029,,,,Corrosion - pitting/wastage,Corrosion: External,,,,,,,,,,,,,,,,,,,,,,
LD3_2006-04-19_Evap,LD,LD3,19/04/2006,,1,1,Evap,WW: Bot vest,Rear: B-side,,Horizontal,,,T123,,,,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,,,,,,,,,,,,,,,,,,,,,,
LY4_2006-04-12_SH,LY,LY4,12/04/2006,10:30,1,1,SH,SH2,Lower Bank,SBL A-B,Acoustic baffle,,E034,T01,,,Rupture,Erosion,Erosion: Sootblower,Tube 34.1 was holed and very badly bent.,,See report,,,,,SH2_adj_Baffle,,,Forced,12/04/2006 12:25,15/04/2006 1:44,,,32.15,,,,,,..\..\Outages\Unit 4\09 - April 06 Forced\U4 April 06 SH2 Tube Leak.doc
LD4_2006-04-11_RH,LD,LD4,11/04/2006,,1,1,RH,RH1,,,Straight,,E26,T09,,,Hole,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,,,,,,,,,,,,,,,,,,,,,,
LY2_2006-04-08_Econ,LY,LY2,8/04/2006,0:30,1,1,Econ,Upper bank,,SBL C-D,Weld: Butt,,E037,T01,,,Hole,Quality,Quality: Welding,Leak at butt weld (worm hole) - welded 1997 Major Outage,,38.1,,,,,Econ_butt_welds,,,Forced,8/04/2006 3:59,9/04/2006 21:57,,,22.29,,,,,,..\..\Outages\Unit 2\13 - Apr 06 Forced\U2 April 06 Tube Leak.doc
LD4_2006-04-03_Evap,LD,LD4,3/04/2006,,1,1,Evap,WW: Bot vest,Front: A-side,,Horizontal,,,T047,,,,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,,,,,,,,,,,,,,,,,,,,,,
LD2_2006-03-20_Evap,LD,LD2,20/03/2006,,1,1,Evap,WW: LHS (B),,?,?,,,T047,,,,Corrosion - pitting/wastage,Corrosion: External,Suspect at sloping wall but not sighted.  Sdm,,,,,,,,,,,,,,,,,,,,,
LY1_2006-02-01_RH,LY,LY1,1/02/2006,10:30,1,1,RH,RH2,Lower Bank,C/R F,Boiler: Middle,,E39,T06,,,Rupture,Erosion,Erosion: Sootblower,"Although stated to be at C/R F, not clear from report that the C/R presence accelerated the sb erosion. But E39 is in middle of boiler so gets SB from both sides. Oxide suggests bulk of erosion was old.",,"39.4,5,7 & 8, CT 39",,,,,RH2_SB_Lane_LB,,,Maintenance,14/02/2006 11:58,17/02/2006 16:02,,,43.61,,,,,,..\..\Outages\Unit 1\07 - Feb 06 - Maint\U2 RH2 Tube Leak.doc
LD2_2005-12-20_Evap,LD,LD2,20/12/2005,,1,1,Evap,WW: LHS (B),,Sloping wall,Sloping/side walls,,,T024,,,,Corrosion - pitting/wastage,Corrosion: External,,,,,,,,,,,,,,,,,,,,,,
LD4_2005-12-07_Evap,LD,LD4,7/12/2005,,1,1,Evap,WW: Rear,,Ash hopper nose,?,,,T187,,,,Unknown,Unknown: ?,"ALS BTF database has weld failure, but suspect external corrosion more likely.  Leave unknown for now.  Sdm",,,,,,,,,,,,,,,,,,,,,
LD4_2005-09-28_RH,LD,LD4,28/09/2005,,1,1,RH,RH1,,,Straight,,E27,T07,,,,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,"Based on photos, either E27 T07 or E25 T04 probably at flex tie.",,,,,,,,,,,,,,,,,,,,,
LD4_2005-09-28_RH_b,LD,LD4,28/09/2005,,1,1,RH,RH1,,,Straight,,E25,T04,,,,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,"Based on photos, either E27 T07 or E25 T04 probably at flex tie.",,,,,,,,,,,,,,,,,,,,,
LD4_2005-09-08_Evap,LD,LD4,8/09/2005,,1,1,Evap,WW: Front,,Penetration RH1,Penetration: RH in,,,T118,,,,Corrosion - pitting/wastage,Corrosion: External,Could be T119 as primary.  RH element 10. Suspect based on later findings that driver was external corrosion rather than weld defect.  Sdm,,,,,,,,,,,,,,,,,,,,,
LD4_2005-08-29_RH,LD,LD4,29/08/2005,,1,1,RH,RH1,,,Straight,,E11,T13,,,,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,,,,,,,,,,,,,,,,,,,,,,
LD1_2005-08-26_Evap,LD,LD1,26/08/2005,,1,1,Evap,WW: Screen,,,?,,,?,,,,Corrosion - pitting/wastage,Corrosion: External,"Given as external corrosion in ALS BTF database. Photos suggest near a wall.  Potential could be fly-ash erosion given location, but left as corrosion for now as possible, although not concluive from quick look at photos, that may have been corrosion near bottom where there is refractory and ash may build up.  Sdm",,,,,,,,,,,,,,,,,,,,,
LD4_2005-08-10_SH,LD,LD4,10/08/2005,,1,1,SH,SH4,,,Straight,,E35,T07,,,,Creep rupture,Creep: Long term,"Photo of ruptured tube, but not sure of location along tube.",,,,,,,,,,,,,,,,,,,,,
LD1_2005-07-25_Evap,LD,LD1,25/07/2005,,1,1,Evap,WW: Rear,,Penetration: Centre wall,Penetration: Centre wall,,,T186,,,,Creep rupture,Creep: Short term — Starvation/Blockage,"Wide open rupture given as starvation by ALS.  Given location adj centre wall tubes, can't exclude driven by external corrosion.  Sdm",,,,,,,,,,,,,,,,,,,,,
LD2_2005-07-22_Econ,LD,LD2,22/07/2005,,1,1,Econ,Econ B,Lower bank,,?,,E099,T04,,,,Erosion,Erosion: Fly-ash,assume first stage means lower bank [#2 PF Report 22_07_05 …],,,,,,,,,,,,,,,,,,,,,
LD3_2005-07-06_Evap,LD,LD3,6/07/2005,,1,1,Evap,WW: Front,,Pnetration: RH1,Penetration,,,T351,,,,Corrosion - pitting/wastage,Corrosion: External,"RH1 El 29.  Given later findings, assign as external corrosion. Sdm",,,,,,,,,,,,,,,,,,,,,
LY4_2005-06-29_Evap,LY,LY4,29/06/2005,22:30,1,1,Evap,WW: Rear,,Floor 03,Corner,,,T002,,,Quality,Quality,Quality: Welding,"NW corner, below 3rd floor, worm hole in weld",,None,,,,,WW_SlopingWall_Scallop_plates,,,Maintenance,12/07/2005 20:25,13/07/2005 18:28,,,11.85,,,"$297,606",,,..\..\Outages\Unit 4\07 - July 05 Maint\U4 WW Tube Leak.doc
LY3_2005-06-24_Evap,LY,LY3,24/06/2005,,1,1,Evap,WW: LHS (W),Header: Inlet,Headers 08-09,Memb. Term.,,,T198,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Between Waterwall Inlet Headers 8 & 9,,None,,,,,WW_SlopingWall_Inlet_Header_Membrane_Term,,,Planned,15/07/2005 23:02,7/08/2005 10:19,,,-,,, $-   ,,,..\..\Outages\Unit 3\10 - July 05 Planned\U3 Inlet Ww Header Tube Leak.doc
LD1_2005-05-16_RH,LD,LD1,16/05/2005,,1,1,RH,RH1,,,Straight,,E29,T06,,,,Corrosion - pitting/wastage,Corrosion: Bore-side — Pitting,,,,,,,,,,,,,,,,,,,,,,
LY2_2005-04-20_Econ,LY,LY2,20/04/2005,,1,1,Econ,Upper bank,,Orifice: Inlet leg,Orifice weld,,E057 & E067,T01,,,Crack,Quality,Quality: Welding,Leak at orifice 2. Also leak @ 67.1 orifice 1,,68.1 orifice 1,,,,,Econ_orifice,,,Maintenance,26/04/2005 12:15,28/04/2005 10:30,,,22.81,,,,,,..\..\Outages\Unit 2\10 - Apr 05 Forced\U2 Econ Tube Leak.doc
LD1_2005-04-11_SH,LD,LD1,11/04/2005,,1,1,SH,SH2,,?,Adjacent wall,,E088,F,,,,Erosion,Erosion: Fly-ash,[refer report #1 PF Report 11_04_05_LD12_05].  Attributed to misalignment of E088.  4 SH tubes and 11 waterwall tubes replaced. Not sure of old numbering system. Sdm,,,,,,,,,,,,,,,,,,,,,
LD1_2005-03-02_RH,LD,LD1,2/03/2005,,1,1,RH,RH2,,T18-T21 tie,Tie: Solid,,E23,T21,,,,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Fatigue,"Not verified as failure just given at T21, but assume is the T18-T21 tie",,,,,,,,,,,,,,,,,,,,,
LY2_2005-02-06_RH,LY,LY2,6/02/2005,14:00,1,1,RH,RH1,Upper Bank,C/R F,Support saddle,,E117,T10,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: ?,Large crack at support saddle @ C/R F.  Baffle rub failure and repair on same tube <2 weeks previous.  Poor weld profile at saddle and may have cracked during failure event or due to bending stresses if tube was displaced to enable tube replaceemnt.,,"117.9 & 11, 118.10 & 11 & CT 59",,,,,RH1_CR_F_UB_SupportSaddles,,,Forced,6/02/2005 18:00,9/02/2005 19:45,,,38.8,,,,,,..\..\Outages\Unit 2\09 - Feb 05 Forced\U2 Feb 05 Tube Leak.doc
LD2_2005-01-31_Evap,LD,LD2,31/01/2005,,1,1,Evap,WW: Corner,Corner 4,Burner A-B level,Corner,,,?,,,,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Fatigue,"Corner 4.  Fatigue per ALS BTF database, report not sighted.",,,,,,,,,,,,,,,,,,,,,
BW1_2005-01-27_Econ,BW,BW1,27/01/2005,,1,1,Econ,Econ,,,?,,,,,,,Unknown,Unknown: ?,,,,,,,,,,,,,,,,,,,,,,
